hospital,address,phone,city,pincode,,,
Vitae medical centre (A unit of Pacific Hospital),"Jubilee Hills Road No- 36, Plot No 237",,Hyderabad,500033,,,
Yashoda Hospitals-Malakpet,"Nalgonda X Rd, Malakpet",,Hyderabad,500036,,,
Yashoda Hospitals-Secunderabad,"Sp Road, Beside Hari Hara Kalabhavan",,Secunderabad,500003,,,
Yashoda Hospitals-Somajiguda,"Raj Bhavan Road, Somajiguda",,Hyderabad,500036,,,
The Deccan Hospitals (A Unit of Park Health Systems Pvt Ltd).,"Do No: 6-3-903/A & B, Somajiguda. Opp Yashoda Cancer Institute",,Hyderabad,500082,,,
Premier Hospital,"#12-2-718, Nanal Nagar X Roads, Mehdipatnam,",,Hyderabad,500028,,,
Olive Hospital,"#12-2-718/3 To 5, Nanalnagar X Roads, Mehdipatnam",,Hyderabad,500028,,,
Aditya Hospital,"#4-1-16, Boggaulakunta, Tilak Road, Abids, ",,Hyderabad,500001,,,
SVK Hospital,"Plot # 78, Opp. Ranga Theatre, Shapurnagar, Jeedimetla,",,Hyderabad,500055,,,
Majestic Hospital,"# 9-2-504&504/B Lungerhouse,",,Hyderabad,500008,,,
"Nirmala maternity,orthopaedic and general hospital","#2/3Rt, Opp Post Office, Vijayanagar Colony",,Hyderabad,500057,,,
Sowmya Hospital,"#1-9-49/B/1, Ram Nagar, Musheerabad",,Hyderabad,500020,,,
Care Hospital - Banjara Hills,"Road No 1, Banjara Hills",,Hyderabad,500034,,,
Care Hospital - Nampally,"5-4-199,Exhibition Road,Nampally",,Hyderabad,500001,,,
Care Hospital - Musheerabad,"Opp Raja Deluxe, Bakaram,Musheerabad",,Hyderabad,500020,,,
Seha Hospital,Lakdikapul,,Hyderabad,500016,,,
RR Hospital,"C4, C5, ganga Enclave, Opp. Excellency garden,  Pet basheerbagh, Medchar Road, ",,Hyderabad,500055,,,
Tirumala Multispeciality Hospital,"Plot no 47, Beside RTA office, Omkar nagar sagar road",,Hyderabad,500074,,,
Sankhya Hospitals,"Opp SBT Bank, Plot no C-15, KPHB Rd no-1",,Hyderabad,500072,,,
S.S Multispeciality Hospital,"#7-4-25/S/N, Beside IOC Petrol Pump, Sagar Road, Omkar Nagar, R.R, dist",,Hyderabad,500074,,,
Remedy Hospital - Balanagar,"Ferozguda, Balanagar ",,Hyderabad,500011,,,
Remedy Hospital - Kukatpally,"Road No-4, KPHB Colony, Kukatpally",,Hyderabad,500072,,,
Xenia hospital,"Plot no -43, EC Extension, ECIL X Roads ",,Hyderabad,500062,,,
Femina Womens Hospitals,"Road no:12, Banjara Hills ",,Hyderabad,500034,,,
Global Eye & Laser Hospital Pvt Ltd,"Plot no:197, Road no:1, KPHB Colony, Kukatpallty",,Hyderabad,500072,,,
Dr. Akbar's Eye Hospital Phaco& Laser Centre,"#12-2-831/87, saisuchi towers, Mehdipatnam",,Hyderabad,500028,,,
Uppal Industrial Employees Healthcare Centre.,"Ida, Jery Road, Uppal, ",,Hyderabad,500039,,,
Rabindranath Tagore Institute of Cardiac Science,"124,Mukundapur Em Bye Pass Kolkata 700106",24363401-05/24364000,,,,,
Peerless Hospital,360 Panchasayar Kolkata 700094,24622394,,,,,
B.M.Birla Heart Research centre,1/1 National Library Avenue Kolkata 700027,24567890,,,,,
Medica SuperSpeciality Hospital,"127,Mukundapur,E M Byepass,Kolkata 700099",66520000,,,,,
Ruby General Hospital Ltd,"Kasba Golpark,Em Bye Pass Kolkata 700107",24426091,,,,,
B.P.Poddar hospital,"71/1, Humayun Kabir Sarani,New Alipore Kolkata 700053",40226000,,,,,
Microlap,24 Bipin Pal Road Kolkata 700026,24669910,,,,,
Charnock Hospital & Research Centre Pvt. Ltd.,"Junction Of Vip Road &New Town Approach Road,Hatiara Kolkata 700059",40500500,,,,,
Anandalok Hospital,DK 7/3 Saltlake Kolkata 7000091,23592934,,,,,
Divine Nursing Home,"11 A Abinash Chandra Banerjee Lane,Kolkata-700010",40156789,,,,,
Zenith SuperSpeciality Hospital,"9/3 Feeder Road,Rathtala,Belgharia Kolkata 700056",25444390/91,,,,,
Apex Institute Of Medical Science,"1219,Survey Park Santoshpur Kolkata 700075",24164555,,,,,
Eskag Sanjeevani Pvt Ltd,P-48 Kshirod Bidyabinod Avenue Kolkata 700003,25541818,,,,,
Ekbalpur Nursing Home Pvt Ltd.,"9 ,LIbrahim Road,Ekbalpore Kolkata 700023",24490456,,,,,
Mohan Clinic,46 Lake Temple Road Kolkata 700029,24655841,,,,,
South Calcutta Clinic,"19 A , Hindustan Road Kolkata 700029",24643191,,,,,
Aditya Medical Park,"Koyra ,Kadambagachi,Barasat Kolkata 700124",25843500,,,,,
Genesis Hospital,"1470,Rajdanga Main Road Kolkata 700107",24424242,,,,,
Uma Medical Related Institute (P) Ltd.,"VIP Road, Tegharia Kolkata 700059",67017711,,,,,
Kasturi Medical Research Centre (P) Ltd,"Diamond Harbour Road,Thakurpukur Kolkata 700104",24676870,,,,,
Charring Cross Nursing Home Pvt. Ltd.,"2 C, Motilal Basak Lane Kolkata 700054",23598357,,,,,
Hindustan Health Point Pvt Ltd,"2406,Garia Main Road Kolkata 700084",24359999,,,,,
Barrackpore Medicare & Rsch centre,"6/6 BT Road,Talpukur,Barrackpore,Kolkata-700123",25010799,,,,,
Dewan Medicare,"48, Ambagan, B.T.Road, Sukchar Kolkata 700115",25235464,,,,,
Sahid Khudiram Bose Hospital,"12, B.T.Road, Rathtala, Belgharia Kolkata 700056",25648408,,,,,
Binayak Imaging And Diagnostic Private Limited,"""Binayak Enclave"" 59, Kalicharan Ghosh Road Kiolkata Kolkata 700050",25329951,,,,,
Bangur Medicare Research Institute Pvt Ltd,"8A, D.H. Road, Thakurpukur Kolkata 700063",24534078,,,,,
Remedy Medical Services Pvt.Ltd.,"Kalitala Garia Station Road,Nr Pranab Nagar Metro Station Kolkata 700084",24628677,,,,,
Revive Nursing Home,"Baguiati ,Baguipara, Post- Aswninagar Kolkata 700059",25704880,,,,,
Vip Apex Medical Centre Pvt.,"M/S Vip Apex Medical Centre Pvt. Ltdh/1/16 S.L.Sarani,Kolkata,24 Parganaj(N) Kolkata 700059",25702257,,,,,
Sterling Hospital,55/1 Bhupen Bose Avenue Kolkata 700004,66276500,,,,,
Megacity Nursing Home P Ltd.,"12, Jessore Road Champadali Barasat North 24 Parganas Barasat 700124",25525069,,,,,
Renaissance Hospital Pvt.Ltd,"VIP Road, Tegharia Kolkata 700059",40144014,,,,,
Care And Cure Hospital,"S.N.Road, Nabapally Barasat 700126",25422899,,,,,
Rameswara Nursing Home Pvt. Ltd.,"P-155 Cit Scheme ,Ultadanga Kolkata 700054",23552923,,,,,
Labbaik Medical Centre Pvt. Ltd.,"40,Kavi Mohammed Iqbal Roadl  Kolkata 700023",24480645,,,,,
Midland Nursing Home Pvt Ltd,"33,Anupama Road Kolkata 700056",25232806,,,,,
Eco Hospital & Diagnostic,111/1 Jessore Road Kolkata 700124,25842200,,,,,
Maple Nursing Home,17 A  Biprodas Street Kolkata 700009,23501682,,,,,
Samaritan Clinic Pvt Ltd,4 Ray Mansion Elgin Road Kolkata 700020,22876231/22904588,,,,,
Rotary Narayana  Nethralaya,"CN-5,Sector-V,Salt Lake   Kolkata 700091",23673312,,,,,
Silverline eye hospital,"396,Prince Anwar Shah Road, Kolkata 700045",24720836,,,,,
Dr. Nihar Munsi Eye Foundation,"1/3 Dover Place, Kolkata 700019",24618733,,,,,
Shree  Netra  Eye  Foundation,"73, Chakraberia Road (North),  Kolkata 700020",22292646,,,,,
"Implant,S Better Sight Centre Pvt .Ltd.","13A, Colonel Biswas Road, Kolkata 700019",22809077,,,,,
Saltlake Eye Foundation,"1A-173, Saltlake Sec-Iii  Kolkata 700097",23352681,,,,,
Amulya Jyoti Eye Foundation,"105, Manohar Pukur Road  Kolkata 700029",24668529,,,,,
Aurobinda Netralaya,4 A Rajendra Dev Road Kolkata 700007,22412269,,,,,
Vasan Health care Pvt Ltd,"DD 30,Sec 1 Salt Lake Kolkata 700064",39890000,,,,,
Medical Research Foundation (Sankar Netralaya),"147, Mukundapur, E.M. Bypass, Kolkata 700099",44013000,,,,,
Disha Eye Hospital & Research Centre,"Ghoshpara,Barrackpore Kolkata 700123",64606560,,,,,
Jubilant Kalpataru Hospital,"78, Jessore Road(South), Barasat, Kolkata - 700127 ",40363636,,,,,
Aashna Nursing Home,"A-101, Aditi Soc, Opp Versova Tel. Exchange, Mhada",26774005/06,Mumbai,,,,
Aditya Nursing Home ,"Plot No 27, Opp. Ru0pee Bank, Kansai Section, Amba",2604487,Thane,,,,
Apex Hospitals,"Vaishali Heights, Near Standard Chartered & Thane Sahakari Bank, Chandavakar, Borivali (W)",42457011,Mumbai,,,,
Ashirwad Maternity & General Hosital,"Samir Apartment, Sector K-7, (A), Jesal Park, Bhayandar (E)",28161958,Thane,,,,
Ashish Eye Hospital,"11,Vidhyanchal Apts,Hardevibai Society, Lane Opp.Bank of Baroda",28216249,Mumbai,,,,
Ashwini General Hospital,"Arunoday Apts Navagahar,X  Road, Goddev Jucntion",28044581,Thane,,,,
Ashwini Hospital & Iccu,"lalam Buliding ,1st floor ,P.k,road, Mulund(W)",25611177,Mumbai,,,,
Aashirwad Hospital,"Om Shardha Towers, 2nd Floor, Above Thane Janata S, Kalyan (E)  Thane",2358075,Thane,,,,
Avadhoot Hospital & Iccu,"Plot No.29, Sec-19, Navi Mumbai",27640909,Navi Mumbai,,,,
Belle Vue Nursing Home (P) Ltd,"Sejal, 1st Floor, Link Road, Off Veera Desai Raod,",26736120,Mumbai,,,,
Cardinal Gracias Memorial Hospital Trust (dir Mailer),Bangali Naka P O Vasai Dist Thane,2325018,Thane,,,,
Chetna Critical Care Unit,"Navinjyot Building, RRT Road, Mulund (W)",25905544,Mumbai,,,,
Criticare Hospital & Research Centre,"Plot No 39, Opp. Copper Chimney, Opp Juhu Supreme shopping centre,main gulmohar road, JVPD scheme,andheri",022-26703201,Mumbai,,,,
Dandekar Hospital,"B-135, Kasturi Plaza, Manpada Road, Dombivali (E)",2862337,Thane,,,,
Dattatreya Nursing Home,"opp Bandhutva chs , datta mandir road vakola Bridge Santacurz (E)",66979963,Mumbai,,,,
Dhanvantri Childrens Hospital,"2nd floor, Mohan heritage building opp. T.M.C. Office, Panchpakhadi",69910220,Thane,,,,
Dhanwantary Hospital & Iccu,"545, Netaji Subhash Rd Mulund (W)",25616070,Mumbai,,,,
Divyajyoti Eye Clinic,Jyoti Apts Gr Floor Opp 7 Bunglows Bus Depot J P R,26302871,Mumbai,,,,
Dr. Ajayan Multispeciality Hospital,Plot no. 6 Sector 9 koparkhairane near koparkhairane,27542254,Navi Mumbai,,,,
Dr. Bhanushali Hospital,Kaushalya Shivaji Path,25332791,Thane,,,,
Dr Shah Laser eye institute,"C' Wing, rathod nagar, Gr. Floor, behind raja hotel, Near K.D.M.C. Office, Kalyan (W)",2208984,Thane,,,,
Dr Goyal Children & General Hospital,"B-1, B-2, B-3, EC-36, Sai Aangan, Evershine City,",2460770,Thane,,,,
Dr.Shetty's  Ent hospital,"9, Lavkush, M.G. Road, Panch Rasta, Mulund (W)",25909844,Mumbai,,,,
Gayatri Maternity & ENT Hospital,"A/4 sector 4,Shanti Nagar Mira Road",28109163,Thane,,,,
Godrej Memorial Hospital,"Firozshah Nagar,opp godrej enclave tower",66417100,Mumbai,,,,
Habib Hospital,Kurla(W),,Mumbai,,,,
Hira Mongi Navneet Hospital,Valji Ladha Road,25915577,Mumbai,,,,
Inlaks General Hospital,"Inlaks Hospital Rd,",61500300,Mumbai,,,,
Joy Hospital Pvt Ltd,"423, AB - 10th Road",26286911,Mumbai,,,,
Kamla Eye And Maternity Home,"A, G-4 Indra Complex, 60 Feet Road, Bhyander (W)",28191981,Thane,,,,
Karuna Nursing Home,"1st Floor Shivalay Apt, Nr Kanakiya Police Station Beverly Park",24533099,Thane,,,,
Karwa Hospital & ICCU,"Karwa Hospital, Tilak Road, Dombivli",2438705,Thane,,,,
Kkasturi Medicare Pvt ltd ,"Harshniketan, Gaondevi Road, Bhayander (W)",28147676,Thane,,,,
Kohinoor Hospitals Private Limited,"kirol road of lbs road,Kurla(W)",67556726,Mumbai,,,,
Lok Hospital,"Lok Upvan Phase II, Smt. Glady's Alvares Marg",21719981,Mumbai,,,,
Lotus E. N. T. Hospital,"201, Madhav Apartments, Jawahar Road, Opp Station",25139336,Mumbai,,,,
Maa Nursing Home And Netrajyoti Eyecare Centre,"Himachal Bldg,Opp.Sunder Nagar,S.V.Road,malad(w)",28752102,Mumbai,,,,
Madhu Polyclinic & Nursing Home,Mini Apts Opp Sarvodaya Nagar J M Road,25959802,Mumbai,,,,
Mody Hospital & ICU,"Plot No. 1, 2 & 3, Sector 2,Airoli",27691851,Navi Mumbai,,,,
Om Hospital,"Poonam Nagar, Phase III, Opp. Sector 7 Mira Road (E)",28127676,Thane,,,,
Om Hospital & Polyclinic & ICU,"1st Floor Commerce Centre, Above United Western Bank",2863692,Thane,,,,
Paramount General Hospital & Iccu,Laxmi Commerical Premises Saki Naka Junction,28590606,Mumbai,,,,
Pooja Nursing Home,"1st Floor, Shridhar Smruti, Behind Deodhar Hospital",25383706,Mumbai,,,,
Pooja Nursing Home Pvt Ltd,"shreeram apt , j  n road mulund (w)",25623939,Mumbai,,,,
Pranjali Maternity Surgical & General Hospital,"Veer Savarkar Nagar, Opp R J Thakur College,Nr ESIS Hospital",25834321,Thane,,,,
Raj Orthopaedic Hospital,Devi Dayal Road,25658989,Mumbai,,,,
Ravi Surgical Nursing Home,"`B' Kedarnath 60 Ft Road, Devchand Nagar, Opp : 52",28191877,Thane,,,,
Sahayog Hospital & Research Centre,"Yashwant Vihar, Bolinj, Virar (W)",2507508,Thane,,,,
Sanjivani Hospital,"Rajkamal Bldg, 1st Floor, Opp Bus Depot, Sector -3",27790098,Navi Mumbai,,,,
Sanket Hospital,"B, Nand Dham, Opp. St. Anne's School, L T Road",28017814,Mumbai,,,,
Sevenhills Healthcare Private Limited,"Marol-Maroshi Road, Andheri (E)",29253041,Mumbai,,,,
Shreedevi Hospital,"Aakash Arcade, Near Bhanu Sagar Theatre",2318825,Thane,,,,
Smt S R Mehta & Sir K P Cardiac Institute,"Plot No 96, Road No 31, Near Gandhi Market, King Circle",24035455,Mumbai,,,,
Smt. Laxmiben Dharamshi Karsan Gala Eye Hospital,261 Sumati Bhuvan Malaviya Road,26133947,Mumbai,,,,
Suman Eye Clinic & Surgery Centre,"B/103, Suman Apartment, 3rd Cross Lane, Lokhandwala Complex, Andheri (W)",26326508,Mumbai,,,,
Surana Sethia Hospital & Research Centre,Suman Nagar Sion Trombay Rd,25299006,Mumbai,,,,
Surana Hospital & Research Centre,"Tank Road, Skywalk Tower, Malad (W)",9619661637,Mumbai,,,,
Surya Eye And Research Center Private Limited.,"104, Aroto House, P K Road, Saidham, Mulund (W)",25907733,Mumbai,,,,
Sushrut Hospital,"Satyam Complex station Road, Nallasopra (W) Vasai",2402628,Thane,,,,
Sushrut Hospital & Research Centre,365 Swastik Park Chembur,25283302,Mumbai,,,,
Swastik Hospital & Research Centre,"Plot No 22, Swastik Park,",66841234,Mumbai,,,,
Thunga Hospital Pvt Ltd,"renuja dham,nearraymond's showroom,mira bhayander road,mira road east.",28125378,Mumbai,,,,
Dr Uppals Ent Hospital,"Opp TMC Office, Almeida Road,Panchpakhadi",25376355,Thane,,,,
Venkatesh Hospital,"A wing ,Flirst floor Bably Apartment Station Road, Nallasopara (W)",2220020,Thane,,,,
Vertex Hospital,"Veena Nagar Phase -II,Near swapna nagari,model town and tulsi pipe line,mumbai",25933322,Mumbai,,,,
Zynova Heart Care Pvt Ltd,"Trimurti Arcade, Near Sarvodaya Hospital, L B S Marg",25155599,Mumbai,,,,
Adittya Eye Clinic,1 Ronik Apts Opp Citi Bank Kandivali W,28655588,Mumbai,,,,
"Vijayalaxmi Maternity, Surgical & General Hospital","A/101-104,Savita Appartment,near new kanchan school,nallasopara.",2440682,Thane,,,,
Ishwar Hospital,"Sunder Apts, R.P. Road, Ram Nagar, Dombivali (E).",2863008,Thane,,,,
Jeevandeep Hospital,"Laxmi Darshan CHS, shrikhande wadi Dombivali East",2452977,Thane,,,,
Dr Wankhade Fracture & Accident Hospital,Opp ICICI bank murbad Road Kalyan,2220070,Thane,,,,
Nirmal Nursing Home,"Gokul,93 Ranade road, Shivaji park ,dadar",24453068,Mumbai,,,,
Modi General Hospital & ICU,tagor nagar Opp Muncipal market Vikhrioli,25748939,Mumbai,,,,
Ashwini Accident Hospital & Diagnostic Centre,"Gr. Floor, L. J. Rd., Mahim",24455155,Mumbai,,,,
Mukund Maternity & Surgical Nursing Home,"Mukund Nagar CHS, Marol, Andheri-Kurla Road, Andheri",28325433,Mumbai,,,,
Raj Jyoti Heart Hospital,"Sai Kripa Apt. Santoshi Maa Nagar, Opp St. Anne Gi",28089994,Mumbai,,,,
Sanjeevani Children Hospital,Sanjeevani Children Hospital,28191694,Thane,,,,
Shah Children Hospital,A-Wing Arunoday Tower Kotan Nagar Opp Jaoli Bank J,25949690,Mumbai,,,,
Shivam Eye Foundation,"Sec - 25, Plot No.14, Nerul(E), Opp Seawood/Darave Railway Station",27702325,Navi Mumbai,,,,
Sumangal Hospital,"B-Mitnayan Chs Ltd, Old Link Road, Ganesh nagar",28697258,Mumbai,,,,
MGM  Hospital,"Plot No.3, Sector 3, Near Vashi Police Station",27822203,Navi Mumbai,,,,
Sterling Wockhardt Hospital,"On Sion Panvel Expressway,Plot no 48 & 49 ,Sector 7",66804444,Navi Mumbai,,,,
Dr R N Patil Suraj Hospital,"Plot No 1 & 1 & 1A, Sun Palm View Building Plot No",27810099,Navi Mumbai,,,,
Suyash Surgiacal & maternity Home,101.102satyam CHS Opp Bharat gass sect 2E Kalomboli,27421579,Navi Mumbai,,,,
Ashirwad Nursing Home,Rajgir sadan ground Floor laxmi bag Opp Sion railway St. Sion W,24076599,Mumbai,,,,
Dr. Gadgil's Eye Hospital,Shreyas apts. Ramchandra nagar No1 ESIS Road thane W,,Thane,,,,
Heritage Hospital,"PLOT NO 6A ,SEC 6,AIROLI,",27642621,Navi Mumbai,,,,
Ridhi Sidhi Hospital,1sT Floor Sheetal plaza opp Shivar Garden Mira bhayander Road Thane,28104001,Thane,,,,
Sai Aashirwad hospitl,101/104 A wing Ratandeep Bldg Navghar road Bhayander.,28198594,Thane,,,,
Sai Sparsh Critical Care Centre,"B1/B2, Green Lawn Apt, Opp St Plus College Aarey R",26858049,Thane,,,,
Shraddha ENT Hospital,"A1A2 Wing, flate No 1,2 Ranjan, near union bank of india, S V Road, opp Dahisar petrol punp dahisar (E)",28975886,Thane,,,,
A-care Orthopedic & General Hospital,"G-1 Girija Tower, sai baba nagar, opp New petrol pump Bhayander-miraroad, Mira road",28105634,Thane,,,,
Kamdar Nursing Home,Rizavi nagar Junction of Sv road And Milan Sub Way Santacruze west,26126699,Mumbai,,,,
Sushrut Maternity and Surgical Nursing Home,102Bld No.5 sidhartha Nagar Miraroad,28126313,Thane,,,,
Chirayu Medical Foundation,"Ground Floor, Vimal Deeep ,Sarvoday paradies Mira Bhayander",28120015/16,Thane,,,,
Prakruti Hospital,"Siddheshwar Arcade, 2nd Floor, Opp. Manisha Nagar",25400437,Thane,,,,
Shushrusha Heart Care Centre & Speciality Hospital,Plot no 22 A Phase III Plam Beach Road Sector 6 Nerul < Navi Mumbai,27719245/46,Navi Mumbai,,,,
Parulekar Nursing Home,"Vikas Niketan, Plot 8/3A, Sector 6, Airoli, Navi Mumbai",27864918,Navi Mumbai,,,,
Srushti Orthotech Hospital,"R R Realty 1st Floor, Junction of LBS Road & Tank Road",25955275,Mumbai,,,,
Arihant Eye Care Hospital,"B - 104, Gomti Apts, Above Mandpeshwar Hospital, S",28957699,Mumbai,,,,
Dr Mehta Advance Orthopediac  Center,"Pasaydan Near TMC Building Panchpakhadi, Thane (W) -602",25424222,Mumbai,,,,
Jupiter Line Hospital,,,Mumbai,,,,
Shree Eye Hospital,"14, National CHS, Behind Aroli Bus Depot Aroli",27606345,Mumbai,,,,
Suruchi Eye Centre,"B-2,Asiatic  co-op HSC,Sec-4,Near Max Mall,Airoli",27790033,Mumbai,,,,
Namita hospital,"Ganga Shalimar building,Navyug nagar,S.V.Road,Dahisar(E),",8933428,Mumbai,,,,
Sanjay Eye clinic ,"Gr Floor, Vikas Apartment, Near Kapol Bank, N. S.",25922088,Mumbai,,,,
Maher Maternity & Nursing Home,"Gayatri Bldg.,1st flr,Hanuman chowk,L.T Road,Mulund(E)",25637166,Mumbai,,,,
Shree Arihant Eye Care Centre,"101-102, Shree Shivam CHS,Raghunath Mhatre Road,Raghunath Mhatre Road,Dahisar(w), Mumbai-68.",28951118,Mumbai,,,,
Asha orthopedic Hospital,"Bashikali Nagar No.2,Geeta Bahwan Lane,Off.Navghar Road,Bhayander(E)",28176193,Mumbai,,,,
Abhishek Nursing Home,"Jagriti CHS, Nr Maratha Mandir Co-op Bank, Bhatwad",25106577,Mumbai,,,,
Dr Shah Eye & Laser Centre,"Flat 1, Vardhaman Nagar, Vadavali Section",2601074,Mumbai,,,,
Jay Polyclinic Maternity & Nursing Home,"Amarshi Road, Malad (W)",28820814,Mumbai,,,,
Dr Harne Hospital,2nd Floor Everest Shopping Centre Opp Rly Stn,2484368,Thane,,,,
Dr Yewale Multispeciality Hospital For Children,"Sector 9, Vashi, Navi Mumbai",27661754,Navi Mumbai,,,,
Hambarde Hospital,"Tai Pingle Chowk, Opp Sarvesh Hall, Dombivli (E)",2452503,Thane,,,,
Riddhi eye clinic,"104/B.S.B. Apartment rai dongri, carter road: No.",28625447,Mumbai,,,,
Dr. Malwankar's Romeen Nursing Home,"Gr. Floor, Goutam Dham Gaodevi road Bhandup",25942020,Mumbai,,,,
Kaushalya Medical foundation  trust Hospital,"ganeshwadi  , Behind Nitin Compnay ",2545000,Mumbai,,,,
Dr Bothra's Hospital ,"Ramkrishna Buliding  , Gadavanka T P Road, ",25956516,Mumbai,,,,
Ortho Care ,"IST  GAUTAM CHAMBER, KHOPAT",25474174,Mumbai,,,,
Dr Kulkarni Hospital,"Kesar Plaza, Caves Road,  Station Road,Jogeshwari (E)",28393738,Mumbai,,,,
Senses Eye & Ent Hospital,"2 nd Floor, Beauty Arcade, Opp Pratap Talkies,Thane",65737331,Mumbai,,,,
Patoria Eye Clinic,"301, Mahavir Niwas, Sector - 21",27729618,Mumbai,,,,
Shri Bal Chikitsalaya,"14-A, Miniland, Tank Road, Bhandup (W)",25951297,Mumbai,,,,
Dr Rane Hospital (p) Ltd,"37, Dhan Laxmi Appt. Road No. 2, Pestom sagar Road,",5246336,Mumbai,,,,
Panacea Hospital,"141, Sai Arcade Mission Compound Line Ali,",27458623,Mumbai,,,,
Apex Hospital,Shiv Tirtha Apartment parnaka Kalyan,6458209,Thane,,,,
Sulochan Eye ,7/6r.R. point Grount Floor Off LBS Marg  opp dreams mall bhandup (W),9820339222,Mumbai,,,,
Platinum Hospital,"colours space shopping mall, G-103,D D upadhyay marg , mulund Check naka , mulund",25500190,Mumbai,,,,
Kataria Eye Clinic,"102/103, Kartar Bhawan, Above Central Bank of India",22823083,Mumbai,,,,
Devine Multispeciality Hospital,"Plot no 21, Sector 6, Navi mumbai",27601419,Mumbai,,,,
Jaslok Hospital,Dr G Deshmuk Road Mumbai ,,Mumbai,,,,
Aggarwal Eye Hospital,"102/5, Ketayun Mansion, Shahaji Raje Marg, Above T",66960220,Mumbai,,,,
Aggarwal Eye Hospital,"1st floor, maharaja apt, Malad (W), S V Road",28801201,Mumbai,,,,
Terna Sahyadri Specialty Hospital & Research center,,,Mumbai,,,,
Kapoor eye  Center,"409 , OM kemp Corner",,Mumbai,,,,
Umaro Hospital,Mira Road,,Mumbai,,,,
Divya Eye clinic and day care centre,"B/102, Dhruv apt. , Main Gulmohar road,  JVPD scheme Opp. gagandeep bus stop",26718177,Mumbai,,,,
Critcare Multispeciality Hospital,,,Mumbai,,,,
NAVJEEVAN HOSPITAL,"Sec 17 , Vashi",27891801,Mumbai,,,,
APEX KIDNEY CARE PVT. LTD ,"Abhishek Commercial Complex,
3rd floor, S.V.Road,Malad (W), Near Aditi Hotel.Mumbai - 62",28809303 / 28809114 ,Mumbai,,,,
APEX KIDNEY CARE PVT. LTD ,"Gaurav Plaza, Annex,R.R.T. Road,Mulund (W),Mumbai - 80
",25678101 / 25678102 ,Mumbai,,,,
APEX KIDNEY CARE PVT. LTD ,"101, Eden Rose Shopping Complex,Opp. Cinemax Multiplex,Beverly Park, Mira Road (E),Thane",28107890,Mumbai,,,,
APEX KIDNEY CARE PVT. LTD ,"C/o. Sushrut Hospital,2nd Fllor, Swastik Park,Near Kach Gujar Hall,Chembur (E).Mumba i - 71.",Tel : 25278908 / 25278909 ,Mumbai,,,,
APEX KIDNEY CARE PVT. LTD ," C/o. Dr. L. H. Hiranandani Hospital,Hill Side Avenue,Hiranandani Garden-Powai ",5763462,Mumbai,,,,
SLR Fortis,,,Mumbai,,,,
L H Fortis ,,,Mumbai,,,,
Fortis Hospital Ltd,,,Mumbai,,,,
Nova Medical Center,,,Mumbai,,,,
Nova Medical Center,,,Thane,,,,
Alliance Hospital ,,,Thane,,,,
Asain Institue of Medical Secince,,,Thane,,,,
R G Stone ALL Center,,,Mumbai,,,,
Ishanni Urology Center ,,,Mumbai,,,,
R G Stone ALL Center,,,Mumbai,,,,
R G Stone ALL Center,,,Mumbai,,,,
Riddi Vinayak critical & Cardiac  Center,,,Mumbai,,,,
Bombay Hospital Trust,,,Mumbai,,,,
Fortis Hospital Ltd,,,Mumbai,,,,
Golden Park  Hospital,,,Mumbai,,,,
Horizon Hospital Thane,,,Thane,,,,
Sai Hospital,,,Mumbai,,,,
Sai Hospital,,,Mumbai,,,,
Dr. Godbole Hospital,,,Thane,,,,
Sapna Health Care Centre Pvt Ltd,,,Mumbai,,,,
Amar Jain Hospital,"Chora Rasta, Jaipur",9314205784,,,,,
Anand Hospital & Eye Centre,"21, Bharat mata lane , Jaipur",9462220509,,,,,
Archana Hospital,"26,27,Shiv Colony,Airport Circle,Airport Road,Sanganer , Jaipur",7725925566,,,,,
